datetime,id
2025-08-16 11:20:00,932
2025-08-16 11:30:00,933
2025-08-16 11:40:00,934
2025-08-16 11:50:00,935
2025-08-16 12:00:00,936
2025-08-16 12:10:00,937
2025-08-16 12:20:00,938
2025-08-16 12:30:00,939
2025-08-16 12:40:00,940
2025-08-16 12:50:00,941
2025-08-16 13:00:00,942
2025-08-16 13:10:00,943
2025-08-16 13:20:00,944
2025-08-16 13:30:00,945
2025-08-16 13:40:00,946
2025-08-16 13:50:00,947
2025-08-16 14:00:00,948
2025-08-16 14:10:00,949
2025-08-16 14:20:00,950
2025-08-16 14:30:00,951
2025-08-16 14:40:00,952
2025-08-16 14:50:00,953
2025-08-16 15:00:00,954
2025-08-16 15:10:00,955
2025-08-16 15:20:00,956
2025-08-16 15:30:00,957
2025-08-16 15:40:00,958
2025-08-16 15:50:00,959
2025-08-16 16:00:00,960
2025-08-16 16:10:00,961
2025-08-16 16:20:00,962
2025-08-16 16:30:00,963
2025-08-16 16:40:00,964
2025-08-16 16:50:00,965
2025-08-16 17:00:00,966
2025-08-16 17:10:00,967
2025-08-16 17:20:00,968
2025-08-16 17:30:00,969
2025-08-16 17:40:00,970
2025-08-16 17:50:00,971
2025-08-16 18:00:00,972
2025-08-16 18:10:00,973
2025-08-16 18:20:00,974
2025-08-16 18:30:00,975
2025-08-16 18:40:00,976
2025-08-16 18:50:00,977
2025-08-16 19:00:00,978
2025-08-16 19:10:00,979
2025-08-16 19:20:00,980
2025-08-16 19:30:00,981
2025-08-16 19:40:00,982
2025-08-16 19:50:00,983
2025-08-16 20:00:00,984
2025-08-16 20:10:00,985
2025-08-16 20:20:00,986
2025-08-16 20:30:00,987
2025-08-16 20:40:00,988
2025-08-16 20:50:00,989
2025-08-16 21:00:00,990
2025-08-16 21:10:00,991
2025-08-16 21:20:00,992
2025-08-16 21:30:00,993
2025-08-16 21:40:00,994
2025-08-16 21:50:00,995
2025-08-16 22:00:00,996
2025-08-16 22:10:00,997
2025-08-16 22:20:00,998
2025-08-16 22:30:00,999
2025-08-16 22:40:00,1000
2025-08-16 22:50:00,1001
2025-08-16 23:00:00,1002
2025-08-16 23:10:00,1003
2025-08-16 23:20:00,1004
2025-08-16 23:30:00,1005
2025-08-16 23:40:00,1006
2025-08-16 23:50:00,1007
2025-08-17 00:00:00,1008
2025-08-17 00:10:00,1009
2025-08-17 00:20:00,1010
2025-08-17 00:30:00,1011
2025-08-17 00:40:00,1012
2025-08-17 00:50:00,1013
2025-08-17 01:00:00,1014
2025-08-17 01:10:00,1015
2025-08-17 01:20:00,1016
2025-08-17 01:30:00,1017
2025-08-17 01:40:00,1018
2025-08-17 01:50:00,1019
2025-08-17 02:00:00,1020
2025-08-17 02:10:00,1021
2025-08-17 02:20:00,1022
2025-08-17 02:30:00,1023
2025-08-17 02:40:00,1024
2025-08-17 02:50:00,1025
2025-08-17 03:00:00,1026
2025-08-17 03:10:00,1027
2025-08-17 03:20:00,1028
2025-08-17 03:30:00,1029
2025-08-17 03:40:00,1030
2025-08-17 03:50:00,1031
2025-08-17 04:00:00,1032
2025-08-17 04:10:00,1033
2025-08-17 04:20:00,1034
2025-08-17 04:30:00,1035
2025-08-17 04:40:00,1036
2025-08-17 04:50:00,1037
2025-08-17 05:00:00,1038
2025-08-17 05:10:00,1039
2025-08-17 05:20:00,1040
2025-08-17 05:30:00,1041
2025-08-17 05:40:00,1042
2025-08-17 05:50:00,1043
2025-08-17 06:00:00,1044
2025-08-17 06:10:00,1045
2025-08-17 06:20:00,1046
2025-08-17 06:30:00,1047
2025-08-17 06:40:00,1048
2025-08-17 06:50:00,1049
2025-08-17 07:00:00,1050
2025-08-17 07:10:00,1051
2025-08-17 07:20:00,1052
2025-08-17 07:30:00,1053
2025-08-17 07:40:00,1054
2025-08-17 07:50:00,1055
2025-08-17 08:00:00,1056
2025-08-17 08:10:00,1057
2025-08-17 08:20:00,1058
2025-08-17 08:30:00,1059
2025-08-17 08:40:00,1060
2025-08-17 08:50:00,1061
2025-08-17 09:00:00,1062
2025-08-17 09:10:00,1063
2025-08-17 09:20:00,1064
2025-08-17 09:30:00,1065
2025-08-17 09:40:00,1066
2025-08-17 09:50:00,1067
2025-08-17 10:00:00,1068
2025-08-17 10:10:00,1069
2025-08-17 10:20:00,1070
2025-08-17 10:30:00,1071
2025-08-17 10:40:00,1072
2025-08-17 10:50:00,1073
2025-08-17 11:00:00,1074
2025-08-17 11:10:00,1075
2025-08-17 11:20:00,1076
2025-08-17 11:30:00,1077
2025-08-17 11:40:00,1078
2025-08-17 11:50:00,1079
2025-08-17 12:00:00,1080
2025-08-17 12:10:00,1081
2025-08-17 12:20:00,1082
2025-08-17 12:30:00,1083
2025-08-17 12:40:00,1084
2025-08-17 12:50:00,1085
2025-08-17 13:00:00,1086
2025-08-17 13:10:00,1087
2025-08-17 13:20:00,1088
2025-08-17 13:30:00,1089
2025-08-17 13:40:00,1090
2025-08-17 13:50:00,1091
2025-08-17 14:00:00,1092
2025-08-17 14:10:00,1093
2025-08-17 14:20:00,1094
2025-08-17 14:30:00,1095
2025-08-17 14:40:00,1096
2025-08-17 14:50:00,1097
2025-08-17 15:00:00,1098
2025-08-17 15:10:00,1099
2025-08-17 15:20:00,1100
2025-08-17 15:30:00,1101
2025-08-17 15:40:00,1102
2025-08-17 15:50:00,1103
2025-08-17 16:00:00,1104
2025-08-17 16:10:00,1105
2025-08-17 16:20:00,1106
2025-08-17 16:30:00,1107
2025-08-17 16:40:00,1108
2025-08-17 16:50:00,1109
2025-08-17 17:00:00,1110
2025-08-17 17:10:00,1111
2025-08-17 17:20:00,1112
2025-08-17 17:30:00,1113
2025-08-17 17:40:00,1114
2025-08-17 17:50:00,1115
2025-08-17 18:00:00,1116
2025-08-17 18:10:00,1117
2025-08-17 18:20:00,1118
2025-08-17 18:30:00,1119
2025-08-17 18:40:00,1120
2025-08-17 18:50:00,1121
2025-08-17 19:00:00,1122
2025-08-17 19:10:00,1123
2025-08-17 19:20:00,1124
2025-08-17 19:30:00,1125
2025-08-17 19:40:00,1126
2025-08-17 19:50:00,1127
2025-08-17 20:00:00,1128
2025-08-17 20:10:00,1129
2025-08-17 20:20:00,1130
2025-08-17 20:30:00,1131
2025-08-17 20:40:00,1132
2025-08-17 20:50:00,1133
2025-08-17 21:00:00,1134
2025-08-17 21:10:00,1135
2025-08-17 21:20:00,1136
2025-08-17 21:30:00,1137
2025-08-17 21:40:00,1138
2025-08-17 21:50:00,1139
2025-08-17 22:00:00,1140
2025-08-17 22:10:00,1141
2025-08-17 22:20:00,1142
2025-08-17 22:30:00,1143
2025-08-17 22:40:00,1144
2025-08-17 22:50:00,1145
2025-08-17 23:00:00,1146
2025-08-17 23:10:00,1147
2025-08-17 23:20:00,1148
2025-08-17 23:30:00,1149
2025-08-17 23:40:00,1150
2025-08-17 23:50:00,1151
2025-08-18 00:00:00,1152
2025-08-18 00:10:00,1153
2025-08-18 00:20:00,1154
2025-08-18 00:30:00,1155
2025-08-18 00:40:00,1156
2025-08-18 00:50:00,1157
2025-08-18 01:00:00,1158
2025-08-18 01:10:00,1159
2025-08-18 01:20:00,1160
2025-08-18 01:30:00,1161
2025-08-18 01:40:00,1162
2025-08-18 01:50:00,1163
2025-08-18 02:00:00,1164
2025-08-18 02:10:00,1165
2025-08-18 02:20:00,1166
2025-08-18 02:30:00,1167
2025-08-18 02:40:00,1168
2025-08-18 02:50:00,1169
2025-08-18 03:00:00,1170
2025-08-18 03:10:00,1171
2025-08-18 03:20:00,1172
2025-08-18 03:30:00,1173
2025-08-18 03:40:00,1174
2025-08-18 03:50:00,1175
2025-08-18 04:00:00,1176
2025-08-18 04:10:00,1177
2025-08-18 04:20:00,1178
2025-08-18 04:30:00,1179
2025-08-18 04:40:00,1180
2025-08-18 04:50:00,1181
2025-08-18 05:00:00,1182
2025-08-18 05:10:00,1183
2025-08-18 05:20:00,1184
2025-08-18 05:30:00,1185
2025-08-18 05:40:00,1186
2025-08-18 05:50:00,1187
2025-08-18 06:00:00,1188
2025-08-18 06:10:00,1189
2025-08-18 06:20:00,1190
2025-08-18 06:30:00,1191
2025-08-18 06:40:00,1192
2025-08-18 06:50:00,1193
2025-08-18 07:00:00,1194
2025-08-18 07:10:00,1195
2025-08-18 07:20:00,1196
2025-08-18 07:30:00,1197
2025-08-18 07:40:00,1198
2025-08-18 07:50:00,1199
2025-08-18 08:00:00,1200
2025-08-18 08:10:00,1201
2025-08-18 08:20:00,1202
2025-08-18 08:30:00,1203
2025-08-18 08:40:00,1204
2025-08-18 08:50:00,1205
2025-08-18 09:00:00,1206
2025-08-18 09:10:00,1207
2025-08-18 09:20:00,1208
2025-08-18 09:30:00,1209
2025-08-18 09:40:00,1210
2025-08-18 09:50:00,1211
2025-08-18 10:00:00,1212
2025-08-18 10:10:00,1213
2025-08-18 10:20:00,1214
2025-08-18 10:30:00,1215
2025-08-18 10:40:00,1216
2025-08-18 10:50:00,1217
2025-08-18 11:00:00,1218
2025-08-18 11:10:00,1219
2025-08-18 11:20:00,1220
2025-08-18 11:30:00,1221
2025-08-18 11:40:00,1222
2025-08-18 11:50:00,1223
2025-08-18 12:00:00,1224
2025-08-18 12:10:00,1225
2025-08-18 12:20:00,1226
2025-08-18 12:30:00,1227
2025-08-18 12:40:00,1228
2025-08-18 12:50:00,1229
2025-08-18 13:00:00,1230
2025-08-18 13:10:00,1231
2025-08-18 13:20:00,1232
2025-08-18 13:30:00,1233
2025-08-18 13:40:00,1234
2025-08-18 13:50:00,1235
2025-08-18 14:00:00,1236
2025-08-18 14:10:00,1237
2025-08-18 14:20:00,1238
2025-08-18 14:30:00,1239
2025-08-18 14:40:00,1240
2025-08-18 14:50:00,1241
2025-08-18 15:00:00,1242
2025-08-18 15:10:00,1243
2025-08-18 15:20:00,1244
2025-08-18 15:30:00,1245
2025-08-18 15:40:00,1246
2025-08-18 15:50:00,1247
2025-08-18 16:00:00,1248
2025-08-18 16:10:00,1249
2025-08-18 16:20:00,1250
2025-08-18 16:30:00,1251
2025-08-18 16:40:00,1252
2025-08-18 16:50:00,1253
2025-08-18 17:00:00,1254
2025-08-18 17:10:00,1255
2025-08-18 17:20:00,1256
2025-08-18 17:30:00,1257
2025-08-18 17:40:00,1258
2025-08-18 17:50:00,1259
2025-08-18 18:00:00,1260
2025-08-18 18:10:00,1261
2025-08-18 18:20:00,1262
2025-08-18 18:30:00,1263
2025-08-18 18:40:00,1264
2025-08-18 18:50:00,1265
2025-08-18 19:00:00,1266
2025-08-18 19:10:00,1267
2025-08-18 19:20:00,1268
2025-08-18 19:30:00,1269
2025-08-18 19:40:00,1270
2025-08-18 19:50:00,1271
2025-08-18 20:00:00,1272
2025-08-18 20:10:00,1273
2025-08-18 20:20:00,1274
2025-08-18 20:30:00,1275
2025-08-18 20:40:00,1276
2025-08-18 20:50:00,1277
2025-08-18 21:00:00,1278
2025-08-18 21:10:00,1279
2025-08-18 21:20:00,1280
2025-08-18 21:30:00,1281
2025-08-18 21:40:00,1282
2025-08-18 21:50:00,1283
2025-08-18 22:00:00,1284
2025-08-18 22:10:00,1285
2025-08-18 22:20:00,1286
2025-08-18 22:30:00,1287
2025-08-18 22:40:00,1288
2025-08-18 22:50:00,1289
2025-08-18 23:00:00,1290
2025-08-18 23:10:00,1291
2025-08-18 23:20:00,1292
2025-08-18 23:30:00,1293
2025-08-18 23:40:00,1294
2025-08-18 23:50:00,1295
